datahora,Macrorregioes,Normal(mm),Observado(mm),Desvio(%)
2016-02-01 12:00:00+00:00,Sertao Central E Inhamuns,105.3,27.7,-73.7
2016-03-01 12:00:00+00:00,Cariri,218.4,227.1,4.0
2016-03-01 12:00:00+00:00,Ibiapaba,234.8,158.6,-32.5
2016-03-01 12:00:00+00:00,Jaguaribana,193.7,90.7,-53.2
2016-03-01 12:00:00+00:00,Litoral De Fortaleza,252.6,137.8,-45.5
2016-03-01 12:00:00+00:00,Litoral De Pecem,233.7,147.4,-36.9
2016-03-01 12:00:00+00:00,Litoral Norte,267.2,137.5,-48.5
2016-03-01 12:00:00+00:00,Macico De Baturite,212.0,79.6,-62.5
2016-03-01 12:00:00+00:00,Sertao Central E Inhamuns,174.1,104.3,-40.1
2016-04-01 12:00:00+00:00,Cariri,173.7,32.6,-81.3
2016-04-01 12:00:00+00:00,Ibiapaba,205.0,99.1,-51.7
2016-04-01 12:00:00+00:00,Jaguaribana,180.3,82.3,-54.4
2016-04-01 12:00:00+00:00,Litoral De Fortaleza,259.3,210.4,-18.9
2016-04-01 12:00:00+00:00,Litoral De Pecem,206.4,213.2,3.3
2016-04-01 12:00:00+00:00,Litoral Norte,237.2,185.5,-21.8
2016-04-01 12:00:00+00:00,Macico De Baturite,217.4,133.0,-38.8
2016-04-01 12:00:00+00:00,Sertao Central E Inhamuns,153.9,57.8,-62.4
2016-05-01 12:00:00+00:00,Cariri,63.6,49.5,-22.3
2016-05-01 12:00:00+00:00,Ibiapaba,95.5,48.6,-49.1
2016-05-01 12:00:00+00:00,Jaguaribana,100.3,29.8,-70.3
2016-05-01 12:00:00+00:00,Litoral De Fortaleza,148.4,57.0,-61.6
2016-05-01 12:00:00+00:00,Litoral De Pecem,111.0,49.9,-55.1
2016-05-01 12:00:00+00:00,Litoral Norte,119.3,55.5,-53.5
2016-05-01 12:00:00+00:00,Macico De Baturite,136.5,52.1,-61.8
2016-05-01 12:00:00+00:00,Sertao Central E Inhamuns,69.6,43.3,-37.8
2016-06-01 12:00:00+00:00,Cariri,19.4,8.8,-54.5
2016-06-01 12:00:00+00:00,Ibiapaba,32.5,16.9,-47.9
2016-06-01 12:00:00+00:00,Jaguaribana,43.4,14.3,-67.1
2016-06-01 12:00:00+00:00,Litoral De Fortaleza,89.4,32.2,-64.0
2016-06-01 12:00:00+00:00,Litoral De Pecem,53.8,30.8,-42.7
2016-06-01 12:00:00+00:00,Litoral Norte,36.6,21.6,-41.1
2016-06-01 12:00:00+00:00,Macico De Baturite,81.9,44.8,-45.4
2016-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.2,10.5,-63.9
2016-07-01 12:00:00+00:00,Cariri,10.4,0.0,-100.0
2016-07-01 12:00:00+00:00,Ibiapaba,11.9,1.2,-89.9
2016-07-01 12:00:00+00:00,Jaguaribana,18.1,0.8,-95.4
2016-07-01 12:00:00+00:00,Litoral De Fortaleza,33.4,0.8,-97.5
2016-07-01 12:00:00+00:00,Litoral De Pecem,21.8,3.0,-86.2
2016-07-01 12:00:00+00:00,Litoral Norte,11.7,1.7,-85.8
2016-07-01 12:00:00+00:00,Macico De Baturite,33.7,0.6,-98.1
2016-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,0.9,-92.9
2016-08-01 12:00:00+00:00,Cariri,3.4,0.0,-100.0
2016-08-01 12:00:00+00:00,Ibiapaba,2.7,0.0,-100.0
2016-08-01 12:00:00+00:00,Jaguaribana,6.7,0.0,-100.0
2016-08-01 12:00:00+00:00,Litoral De Fortaleza,10.1,0.6,-94.2
2016-08-01 12:00:00+00:00,Litoral De Pecem,4.2,0.4,-90.7
2016-08-01 12:00:00+00:00,Litoral Norte,2.2,0.0,-100.0
2016-08-01 12:00:00+00:00,Macico De Baturite,12.9,0.6,-95.7
2016-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.9,0.0,-100.0
2016-09-01 12:00:00+00:00,Cariri,5.7,4.4,-23.6
2016-09-01 12:00:00+00:00,Ibiapaba,1.2,0.0,-100.0
2016-09-01 12:00:00+00:00,Jaguaribana,1.4,0.8,-42.2
2016-09-01 12:00:00+00:00,Litoral De Fortaleza,6.2,1.5,-76.6
2016-09-01 12:00:00+00:00,Litoral De Pecem,2.0,0.5,-73.9
2016-09-01 12:00:00+00:00,Litoral Norte,0.5,0.6,10.2
2016-09-01 12:00:00+00:00,Macico De Baturite,4.6,1.4,-69.9
2016-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,0.3,-82.9
2016-10-01 12:00:00+00:00,Cariri,11.1,0.4,-96.2
2016-10-01 12:00:00+00:00,Ibiapaba,1.1,0.5,-55.4
2016-10-01 12:00:00+00:00,Jaguaribana,1.5,0.0,-100.0
2016-10-01 12:00:00+00:00,Litoral De Fortaleza,3.7,0.6,-83.5
2016-10-01 12:00:00+00:00,Litoral De Pecem,1.1,0.0,-96.4
2016-10-01 12:00:00+00:00,Litoral Norte,0.4,0.1,-68.3
2016-10-01 12:00:00+00:00,Macico De Baturite,3.8,0.8,-79.0
2016-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.1,0.1,-97.1
2016-11-01 12:00:00+00:00,Cariri,22.5,1.9,-91.7
2016-11-01 12:00:00+00:00,Ibiapaba,7.3,1.6,-78.3
2016-11-01 12:00:00+00:00,Jaguaribana,3.1,0.0,-100.0
2016-11-01 12:00:00+00:00,Litoral De Fortaleza,3.8,1.4,-63.9
2016-11-01 12:00:00+00:00,Litoral De Pecem,2.0,0.1,-95.0
2016-11-01 12:00:00+00:00,Litoral Norte,1.5,0.0,-100.0
2016-11-01 12:00:00+00:00,Macico De Baturite,5.2,3.5,-32.7
2016-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.4,0.0,-99.5
2016-12-01 12:00:00+00:00,Cariri,66.1,37.2,-43.7
2016-12-01 12:00:00+00:00,Ibiapaba,29.7,27.3,-8.0
2016-12-01 12:00:00+00:00,Jaguaribana,18.6,25.1,34.6
2016-12-01 12:00:00+00:00,Litoral De Fortaleza,24.1,28.1,16.6
2016-12-01 12:00:00+00:00,Litoral De Pecem,16.8,10.1,-39.6
2016-12-01 12:00:00+00:00,Litoral Norte,18.7,11.5,-38.6
2016-12-01 12:00:00+00:00,Macico De Baturite,21.7,35.1,61.3
2016-12-01 12:00:00+00:00,Sertao Central E Inhamuns,29.7,32.4,9.1
2017-01-01 12:00:00+00:00,Cariri,148.3,137.6,-7.2
2017-01-01 12:00:00+00:00,Ibiapaba,108.5,80.9,-25.4
2017-01-01 12:00:00+00:00,Jaguaribana,83.6,31.7,-62.1
2017-01-01 12:00:00+00:00,Litoral De Fortaleza,97.2,71.9,-26.1
2017-01-01 12:00:00+00:00,Litoral De Pecem,88.1,77.5,-12.0
2017-01-01 12:00:00+00:00,Litoral Norte,111.0,100.2,-9.7
2017-01-01 12:00:00+00:00,Macico De Baturite,95.9,42.5,-55.7
2017-01-01 12:00:00+00:00,Sertao Central E Inhamuns,88.1,52.1,-40.8
2017-02-01 12:00:00+00:00,Cariri,166.8,154.5,-7.4
2017-02-01 12:00:00+00:00,Ibiapaba,145.7,208.5,43.1
2017-02-01 12:00:00+00:00,Jaguaribana,114.5,167.4,46.2
2017-02-01 12:00:00+00:00,Litoral De Fortaleza,145.8,205.9,41.2
2017-02-01 12:00:00+00:00,Litoral De Pecem,129.4,164.5,27.1
2017-02-01 12:00:00+00:00,Litoral Norte,161.2,234.8,45.7
2017-02-01 12:00:00+00:00,Macico De Baturite,126.8,208.1,64.1
2017-02-01 12:00:00+00:00,Sertao Central E Inhamuns,105.3,118.6,12.6
2017-03-01 12:00:00+00:00,Cariri,216.3,172.2,-20.4
2017-03-01 12:00:00+00:00,Ibiapaba,230.5,242.0,5.0
2017-03-01 12:00:00+00:00,Jaguaribana,189.5,172.4,-9.0
2017-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,382.8,52.6
2017-03-01 12:00:00+00:00,Litoral De Pecem,231.5,251.5,8.7
2017-03-01 12:00:00+00:00,Litoral Norte,264.2,294.2,11.3
2017-03-01 12:00:00+00:00,Macico De Baturite,209.5,279.6,33.5
2017-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,166.1,-3.3
2017-04-01 12:00:00+00:00,Cariri,178.5,116.1,-35.0
2017-04-01 12:00:00+00:00,Ibiapaba,208.0,145.0,-30.3
2017-04-01 12:00:00+00:00,Jaguaribana,184.2,91.0,-50.6
2017-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,191.5,-27.3
2017-04-01 12:00:00+00:00,Litoral De Pecem,210.0,196.3,-6.5
2017-04-01 12:00:00+00:00,Litoral Norte,240.2,199.1,-17.1
2017-04-01 12:00:00+00:00,Macico De Baturite,222.5,121.1,-45.6
2017-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,72.7,-53.9
2017-05-01 12:00:00+00:00,Cariri,64.1,40.6,-36.7
2017-05-01 12:00:00+00:00,Ibiapaba,97.0,49.5,-49.0
2017-05-01 12:00:00+00:00,Jaguaribana,100.6,65.2,-35.3
2017-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,142.2,-4.5
2017-05-01 12:00:00+00:00,Litoral De Pecem,112.0,129.1,15.3
2017-05-01 12:00:00+00:00,Litoral Norte,121.5,108.3,-10.9
2017-05-01 12:00:00+00:00,Macico De Baturite,136.6,135.1,-1.1
2017-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,50.3,-28.0
2017-06-01 12:00:00+00:00,Cariri,20.1,44.8,123.1
2017-06-01 12:00:00+00:00,Ibiapaba,32.8,15.7,-52.2
2017-06-01 12:00:00+00:00,Jaguaribana,43.2,22.7,-47.6
2017-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,50.8,-42.9
2017-06-01 12:00:00+00:00,Litoral De Pecem,53.6,43.1,-19.6
2017-06-01 12:00:00+00:00,Litoral Norte,37.3,31.9,-14.4
2017-06-01 12:00:00+00:00,Macico De Baturite,81.6,67.3,-17.6
2017-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,16.3,-43.9
2017-07-01 12:00:00+00:00,Cariri,10.4,10.5,1.4
2017-07-01 12:00:00+00:00,Ibiapaba,12.0,22.0,83.5
2017-07-01 12:00:00+00:00,Jaguaribana,18.1,63.8,251.6
2017-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,67.6,104.4
2017-07-01 12:00:00+00:00,Litoral De Pecem,21.8,35.6,63.3
2017-07-01 12:00:00+00:00,Litoral Norte,11.6,23.0,98.0
2017-07-01 12:00:00+00:00,Macico De Baturite,33.9,77.8,129.4
2017-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,21.1,63.8
2017-08-01 12:00:00+00:00,Cariri,3.4,0.0,-99.7
2017-08-01 12:00:00+00:00,Ibiapaba,2.7,0.0,-100.0
2017-08-01 12:00:00+00:00,Jaguaribana,6.7,6.1,-8.8
2017-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,1.1,-89.1
2017-08-01 12:00:00+00:00,Litoral De Pecem,4.2,0.3,-92.6
2017-08-01 12:00:00+00:00,Litoral Norte,2.2,0.5,-75.8
2017-08-01 12:00:00+00:00,Macico De Baturite,12.9,3.0,-76.7
2017-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,2.1,-57.5
2017-09-01 12:00:00+00:00,Cariri,5.6,0.1,-98.9
2017-09-01 12:00:00+00:00,Ibiapaba,1.1,1.1,2.1
2017-09-01 12:00:00+00:00,Jaguaribana,1.4,1.3,-6.6
2017-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,0.7,-87.9
2017-09-01 12:00:00+00:00,Litoral De Pecem,1.8,0.0,-100.0
2017-09-01 12:00:00+00:00,Litoral Norte,0.5,0.0,-100.0
2017-09-01 12:00:00+00:00,Macico De Baturite,4.5,1.0,-77.3
2017-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,0.6,-70.7
2017-10-01 12:00:00+00:00,Cariri,13.5,2.3,-82.7
2017-10-01 12:00:00+00:00,Ibiapaba,3.0,2.8,-6.6
2017-10-01 12:00:00+00:00,Jaguaribana,2.6,0.4,-83.4
2017-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,3.5,6.0
2017-10-01 12:00:00+00:00,Litoral De Pecem,1.4,0.4,-72.2
2017-10-01 12:00:00+00:00,Litoral Norte,0.7,0.0,-100.0
2017-10-01 12:00:00+00:00,Macico De Baturite,3.5,6.8,92.5
2017-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,1.0,-72.3
2017-11-01 12:00:00+00:00,Cariri,19.5,20.8,6.6
2017-11-01 12:00:00+00:00,Ibiapaba,6.8,0.2,-96.8
2017-11-01 12:00:00+00:00,Jaguaribana,3.2,0.4,-89.0
2017-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,2.8,-21.9
2017-11-01 12:00:00+00:00,Litoral De Pecem,2.0,0.0,-99.5
2017-11-01 12:00:00+00:00,Litoral Norte,1.4,0.2,-84.1
2017-11-01 12:00:00+00:00,Macico De Baturite,5.1,1.8,-64.7
2017-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,1.0,-80.1
2017-12-01 12:00:00+00:00,Cariri,68.0,25.3,-62.8
2017-12-01 12:00:00+00:00,Ibiapaba,34.2,7.7,-77.4
2017-12-01 12:00:00+00:00,Jaguaribana,21.4,7.7,-64.0
2017-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,21.8,-13.9
2017-12-01 12:00:00+00:00,Litoral De Pecem,18.2,18.7,2.8
2017-12-01 12:00:00+00:00,Litoral Norte,20.5,13.6,-33.6
2017-12-01 12:00:00+00:00,Macico De Baturite,23.9,34.0,41.8
2017-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,10.8,-66.5
