datahora,Macrorregioes,Normal(mm),Observado(mm),Desvio(%)
1998-12-01 12:00:00+00:00,Cariri,68.0,64.5,-5.1
1998-12-01 12:00:00+00:00,Ibiapaba,34.2,25.6,-25.0
1998-12-01 12:00:00+00:00,Jaguaribana,21.4,4.7,-78.2
1998-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,10.1,-60.0
1998-12-01 12:00:00+00:00,Litoral De Pecem,18.2,14.4,-20.8
1998-12-01 12:00:00+00:00,Litoral Norte,20.5,17.4,-15.3
1998-12-01 12:00:00+00:00,Macico De Baturite,23.9,12.7,-46.9
1998-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,8.9,-72.5
1999-01-01 12:00:00+00:00,Cariri,147.7,176.2,19.3
1999-01-01 12:00:00+00:00,Ibiapaba,109.5,101.4,-7.4
1999-01-01 12:00:00+00:00,Jaguaribana,84.7,63.4,-25.2
1999-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,66.5,-30.9
1999-01-01 12:00:00+00:00,Litoral De Pecem,87.5,43.7,-50.0
1999-01-01 12:00:00+00:00,Litoral Norte,111.0,80.3,-27.6
1999-01-01 12:00:00+00:00,Macico De Baturite,96.9,48.2,-50.3
1999-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,79.7,-9.0
1999-02-01 12:00:00+00:00,Cariri,157.7,112.0,-29.0
1999-02-01 12:00:00+00:00,Ibiapaba,136.6,139.7,2.3
1999-02-01 12:00:00+00:00,Jaguaribana,105.7,50.7,-52.0
1999-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,87.2,-34.8
1999-02-01 12:00:00+00:00,Litoral De Pecem,122.9,109.2,-11.1
1999-02-01 12:00:00+00:00,Litoral Norte,152.4,151.6,-0.5
1999-02-01 12:00:00+00:00,Macico De Baturite,116.8,65.7,-43.7
1999-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,84.5,-13.4
1999-03-01 12:00:00+00:00,Cariri,216.3,289.3,33.8
1999-03-01 12:00:00+00:00,Ibiapaba,230.5,266.2,15.5
1999-03-01 12:00:00+00:00,Jaguaribana,189.5,206.6,9.0
1999-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,216.8,-13.6
1999-03-01 12:00:00+00:00,Litoral De Pecem,231.5,291.8,26.1
1999-03-01 12:00:00+00:00,Litoral Norte,264.2,329.1,24.6
1999-03-01 12:00:00+00:00,Macico De Baturite,209.5,204.0,-2.6
1999-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,170.3,-0.9
1999-04-01 12:00:00+00:00,Cariri,178.5,82.6,-53.7
1999-04-01 12:00:00+00:00,Ibiapaba,208.0,143.7,-30.9
1999-04-01 12:00:00+00:00,Jaguaribana,184.2,104.3,-43.4
1999-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,178.8,-32.1
1999-04-01 12:00:00+00:00,Litoral De Pecem,210.0,163.0,-22.4
1999-04-01 12:00:00+00:00,Litoral Norte,240.2,187.8,-21.8
1999-04-01 12:00:00+00:00,Macico De Baturite,222.5,120.7,-45.8
1999-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,90.0,-42.9
1999-05-01 12:00:00+00:00,Cariri,64.1,120.3,87.7
1999-05-01 12:00:00+00:00,Ibiapaba,97.0,142.9,47.4
1999-05-01 12:00:00+00:00,Jaguaribana,100.6,153.8,52.8
1999-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,206.5,38.7
1999-05-01 12:00:00+00:00,Litoral De Pecem,112.0,155.3,38.7
1999-05-01 12:00:00+00:00,Litoral Norte,121.5,187.6,54.5
1999-05-01 12:00:00+00:00,Macico De Baturite,136.6,198.7,45.4
1999-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,116.4,66.4
1999-06-01 12:00:00+00:00,Cariri,20.1,3.7,-81.4
1999-06-01 12:00:00+00:00,Ibiapaba,32.8,21.0,-35.8
1999-06-01 12:00:00+00:00,Jaguaribana,43.2,11.8,-72.7
1999-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,24.3,-72.7
1999-06-01 12:00:00+00:00,Litoral De Pecem,53.6,32.2,-39.9
1999-06-01 12:00:00+00:00,Litoral Norte,37.3,29.5,-20.9
1999-06-01 12:00:00+00:00,Macico De Baturite,81.6,43.9,-46.3
1999-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,3.8,-86.8
1999-07-01 12:00:00+00:00,Cariri,10.4,2.0,-80.3
1999-07-01 12:00:00+00:00,Ibiapaba,12.0,2.3,-80.7
1999-07-01 12:00:00+00:00,Jaguaribana,18.1,0.2,-98.8
1999-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,3.9,-88.1
1999-07-01 12:00:00+00:00,Litoral De Pecem,21.8,6.3,-71.3
1999-07-01 12:00:00+00:00,Litoral Norte,11.6,3.7,-68.0
1999-07-01 12:00:00+00:00,Macico De Baturite,33.9,4.8,-85.9
1999-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,0.7,-94.6
1999-08-01 12:00:00+00:00,Cariri,3.4,0.2,-95.6
1999-08-01 12:00:00+00:00,Ibiapaba,2.7,0.4,-87.3
1999-08-01 12:00:00+00:00,Jaguaribana,6.7,0.0,-100.0
1999-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,1.5,-85.2
1999-08-01 12:00:00+00:00,Litoral De Pecem,4.2,2.3,-45.1
1999-08-01 12:00:00+00:00,Litoral Norte,2.2,0.2,-89.8
1999-08-01 12:00:00+00:00,Macico De Baturite,12.9,0.1,-99.0
1999-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,0.0,-99.6
1999-09-01 12:00:00+00:00,Cariri,5.6,2.3,-59.1
1999-09-01 12:00:00+00:00,Ibiapaba,1.1,0.1,-89.2
1999-09-01 12:00:00+00:00,Jaguaribana,1.4,3.3,143.9
1999-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,6.2,5.3
1999-09-01 12:00:00+00:00,Litoral De Pecem,1.8,1.5,-16.1
1999-09-01 12:00:00+00:00,Litoral Norte,0.5,0.3,-46.4
1999-09-01 12:00:00+00:00,Macico De Baturite,4.5,5.0,11.4
1999-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,1.0,-45.1
1999-10-01 12:00:00+00:00,Cariri,13.5,16.4,21.1
1999-10-01 12:00:00+00:00,Ibiapaba,3.0,0.8,-73.7
1999-10-01 12:00:00+00:00,Jaguaribana,2.6,4.1,57.3
1999-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,1.1,-65.8
1999-10-01 12:00:00+00:00,Litoral De Pecem,1.4,0.2,-86.1
1999-10-01 12:00:00+00:00,Litoral Norte,0.7,2.3,222.6
1999-10-01 12:00:00+00:00,Macico De Baturite,3.5,1.1,-68.2
1999-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,4.1,13.2
1999-11-01 12:00:00+00:00,Cariri,19.5,28.7,46.7
1999-11-01 12:00:00+00:00,Ibiapaba,6.8,51.6,662.9
1999-11-01 12:00:00+00:00,Jaguaribana,3.2,19.3,504.2
1999-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,7.6,109.5
1999-11-01 12:00:00+00:00,Litoral De Pecem,2.0,8.3,316.5
1999-11-01 12:00:00+00:00,Litoral Norte,1.4,21.9,1415.2
1999-11-01 12:00:00+00:00,Macico De Baturite,5.1,7.4,44.2
1999-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,8.9,76.0
1999-12-01 12:00:00+00:00,Cariri,68.0,89.0,30.9
1999-12-01 12:00:00+00:00,Ibiapaba,34.2,51.5,50.6
1999-12-01 12:00:00+00:00,Jaguaribana,21.4,78.1,265.2
1999-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,37.1,46.9
1999-12-01 12:00:00+00:00,Litoral De Pecem,18.2,26.7,46.6
1999-12-01 12:00:00+00:00,Litoral Norte,20.5,34.0,65.8
1999-12-01 12:00:00+00:00,Macico De Baturite,23.9,52.3,118.3
1999-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,73.9,129.6
2000-01-01 12:00:00+00:00,Cariri,147.7,193.3,30.8
2000-01-01 12:00:00+00:00,Ibiapaba,109.5,159.0,45.2
2000-01-01 12:00:00+00:00,Jaguaribana,84.7,145.2,71.4
2000-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,184.1,91.4
2000-01-01 12:00:00+00:00,Litoral De Pecem,87.5,110.6,26.5
2000-01-01 12:00:00+00:00,Litoral Norte,111.0,140.1,26.2
2000-01-01 12:00:00+00:00,Macico De Baturite,96.9,153.9,58.8
2000-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,103.2,17.8
2000-02-01 12:00:00+00:00,Cariri,157.7,210.1,33.2
2000-02-01 12:00:00+00:00,Ibiapaba,136.6,218.6,60.0
2000-02-01 12:00:00+00:00,Jaguaribana,105.7,190.4,80.1
2000-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,140.3,4.9
2000-02-01 12:00:00+00:00,Litoral De Pecem,122.9,126.6,3.0
2000-02-01 12:00:00+00:00,Litoral Norte,152.4,206.5,35.4
2000-02-01 12:00:00+00:00,Macico De Baturite,116.8,143.1,22.6
2000-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,158.0,61.8
2000-03-01 12:00:00+00:00,Cariri,216.3,152.4,-29.6
2000-03-01 12:00:00+00:00,Ibiapaba,230.5,219.2,-4.9
2000-03-01 12:00:00+00:00,Jaguaribana,189.5,121.4,-35.9
2000-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,227.1,-9.5
2000-03-01 12:00:00+00:00,Litoral De Pecem,231.5,201.1,-13.1
2000-03-01 12:00:00+00:00,Litoral Norte,264.2,201.2,-23.9
2000-03-01 12:00:00+00:00,Macico De Baturite,209.5,208.9,-0.3
2000-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,130.7,-23.9
2000-04-01 12:00:00+00:00,Cariri,178.5,226.0,26.6
2000-04-01 12:00:00+00:00,Ibiapaba,208.0,240.3,15.5
2000-04-01 12:00:00+00:00,Jaguaribana,184.2,188.1,2.1
2000-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,320.1,21.6
2000-04-01 12:00:00+00:00,Litoral De Pecem,210.0,257.8,22.8
2000-04-01 12:00:00+00:00,Litoral Norte,240.2,321.9,34.1
2000-04-01 12:00:00+00:00,Macico De Baturite,222.5,308.5,38.7
2000-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,158.5,0.5
2000-05-01 12:00:00+00:00,Cariri,64.1,29.9,-53.3
2000-05-01 12:00:00+00:00,Ibiapaba,97.0,23.8,-75.5
2000-05-01 12:00:00+00:00,Jaguaribana,100.6,91.3,-9.3
2000-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,132.4,-11.1
2000-05-01 12:00:00+00:00,Litoral De Pecem,112.0,70.5,-37.0
2000-05-01 12:00:00+00:00,Litoral Norte,121.5,66.0,-45.6
2000-05-01 12:00:00+00:00,Macico De Baturite,136.6,103.8,-24.0
2000-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,43.3,-38.1
2000-06-01 12:00:00+00:00,Cariri,20.1,14.7,-26.9
2000-06-01 12:00:00+00:00,Ibiapaba,32.8,32.8,0.1
2000-06-01 12:00:00+00:00,Jaguaribana,43.2,40.6,-6.1
2000-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,55.5,-37.6
2000-06-01 12:00:00+00:00,Litoral De Pecem,53.6,40.7,-24.0
2000-06-01 12:00:00+00:00,Litoral Norte,37.3,40.7,9.2
2000-06-01 12:00:00+00:00,Macico De Baturite,81.6,89.5,9.6
2000-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,28.3,-2.3
2000-07-01 12:00:00+00:00,Cariri,10.4,7.1,-31.4
2000-07-01 12:00:00+00:00,Ibiapaba,12.0,24.9,108.0
2000-07-01 12:00:00+00:00,Jaguaribana,18.1,24.9,37.5
2000-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,70.9,114.1
2000-07-01 12:00:00+00:00,Litoral De Pecem,21.8,52.6,141.3
2000-07-01 12:00:00+00:00,Litoral Norte,11.6,43.2,271.1
2000-07-01 12:00:00+00:00,Macico De Baturite,33.9,95.0,179.9
2000-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,21.5,67.2
2000-08-01 12:00:00+00:00,Cariri,3.4,13.5,294.7
2000-08-01 12:00:00+00:00,Ibiapaba,2.7,12.9,368.3
2000-08-01 12:00:00+00:00,Jaguaribana,6.7,58.4,775.0
2000-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,84.5,742.9
2000-08-01 12:00:00+00:00,Litoral De Pecem,4.2,26.7,539.7
2000-08-01 12:00:00+00:00,Litoral Norte,2.2,10.0,364.4
2000-08-01 12:00:00+00:00,Macico De Baturite,12.9,128.3,897.4
2000-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,22.8,371.4
2000-09-01 12:00:00+00:00,Cariri,5.6,28.5,412.7
2000-09-01 12:00:00+00:00,Ibiapaba,1.1,10.8,878.9
2000-09-01 12:00:00+00:00,Jaguaribana,1.4,8.5,521.3
2000-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,59.7,920.5
2000-09-01 12:00:00+00:00,Litoral De Pecem,1.8,12.2,586.3
2000-09-01 12:00:00+00:00,Litoral Norte,0.5,5.2,934.4
2000-09-01 12:00:00+00:00,Macico De Baturite,4.5,35.3,692.9
2000-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,10.7,472.3
2000-10-01 12:00:00+00:00,Cariri,13.5,2.0,-85.6
2000-10-01 12:00:00+00:00,Ibiapaba,3.0,0.2,-94.4
2000-10-01 12:00:00+00:00,Jaguaribana,2.6,0.7,-71.5
2000-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,0.0,-100.0
2000-10-01 12:00:00+00:00,Litoral De Pecem,1.4,0.2,-83.2
2000-10-01 12:00:00+00:00,Litoral Norte,0.7,1.8,158.1
2000-10-01 12:00:00+00:00,Macico De Baturite,3.5,0.7,-79.7
2000-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,0.9,-75.0
2000-11-01 12:00:00+00:00,Cariri,19.5,4.2,-78.7
2000-11-01 12:00:00+00:00,Ibiapaba,6.8,0.9,-86.3
2000-11-01 12:00:00+00:00,Jaguaribana,3.2,0.4,-86.8
2000-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,0.2,-94.5
2000-11-01 12:00:00+00:00,Litoral De Pecem,2.0,0.7,-67.4
2000-11-01 12:00:00+00:00,Litoral Norte,1.4,2.2,51.0
2000-11-01 12:00:00+00:00,Macico De Baturite,5.1,4.8,-5.7
2000-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,5.2,3.4
2000-12-01 12:00:00+00:00,Cariri,68.0,104.9,54.3
2000-12-01 12:00:00+00:00,Ibiapaba,34.2,32.6,-4.6
2000-12-01 12:00:00+00:00,Jaguaribana,21.4,25.5,19.2
2000-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,9.6,-61.9
2000-12-01 12:00:00+00:00,Litoral De Pecem,18.2,5.8,-68.2
2000-12-01 12:00:00+00:00,Litoral Norte,20.5,8.9,-56.7
2000-12-01 12:00:00+00:00,Macico De Baturite,23.9,10.5,-56.1
2000-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,45.6,41.7
2001-01-01 12:00:00+00:00,Cariri,147.7,55.7,-62.3
2001-01-01 12:00:00+00:00,Ibiapaba,109.5,56.8,-48.1
2001-01-01 12:00:00+00:00,Jaguaribana,84.7,36.4,-57.0
2001-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,82.3,-14.5
2001-01-01 12:00:00+00:00,Litoral De Pecem,87.5,58.0,-33.8
2001-01-01 12:00:00+00:00,Litoral Norte,111.0,85.1,-23.3
2001-01-01 12:00:00+00:00,Macico De Baturite,96.9,109.4,12.9
2001-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,37.6,-57.0
2001-02-01 12:00:00+00:00,Cariri,157.7,105.5,-33.1
2001-02-01 12:00:00+00:00,Ibiapaba,136.6,133.4,-2.4
2001-02-01 12:00:00+00:00,Jaguaribana,105.7,44.2,-58.2
2001-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,62.0,-53.6
2001-02-01 12:00:00+00:00,Litoral De Pecem,122.9,64.8,-47.3
2001-02-01 12:00:00+00:00,Litoral Norte,152.4,124.6,-18.3
2001-02-01 12:00:00+00:00,Macico De Baturite,116.8,48.9,-58.2
2001-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,67.7,-30.6
2001-03-01 12:00:00+00:00,Cariri,216.3,212.8,-1.6
2001-03-01 12:00:00+00:00,Ibiapaba,230.5,157.2,-31.8
2001-03-01 12:00:00+00:00,Jaguaribana,189.5,158.1,-16.6
2001-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,144.6,-42.3
2001-03-01 12:00:00+00:00,Litoral De Pecem,231.5,125.6,-45.7
2001-03-01 12:00:00+00:00,Litoral Norte,264.2,171.1,-35.2
2001-03-01 12:00:00+00:00,Macico De Baturite,209.5,164.7,-21.4
2001-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,122.6,-28.6
2001-04-01 12:00:00+00:00,Cariri,178.5,56.5,-68.4
2001-04-01 12:00:00+00:00,Ibiapaba,208.0,275.6,32.5
2001-04-01 12:00:00+00:00,Jaguaribana,184.2,163.5,-11.3
2001-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,494.5,87.8
2001-04-01 12:00:00+00:00,Litoral De Pecem,210.0,266.8,27.1
2001-04-01 12:00:00+00:00,Litoral Norte,240.2,284.3,18.4
2001-04-01 12:00:00+00:00,Macico De Baturite,222.5,327.5,47.2
2001-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,132.8,-15.8
2001-05-01 12:00:00+00:00,Cariri,64.1,34.7,-45.9
2001-05-01 12:00:00+00:00,Ibiapaba,97.0,29.6,-69.5
2001-05-01 12:00:00+00:00,Jaguaribana,100.6,10.2,-89.9
2001-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,42.3,-71.6
2001-05-01 12:00:00+00:00,Litoral De Pecem,112.0,29.3,-73.8
2001-05-01 12:00:00+00:00,Litoral Norte,121.5,51.4,-57.7
2001-05-01 12:00:00+00:00,Macico De Baturite,136.6,31.0,-77.3
2001-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,12.8,-81.7
2001-06-01 12:00:00+00:00,Cariri,20.1,17.2,-14.5
2001-06-01 12:00:00+00:00,Ibiapaba,32.8,19.0,-42.1
2001-06-01 12:00:00+00:00,Jaguaribana,43.2,33.6,-22.2
2001-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,92.2,3.7
2001-06-01 12:00:00+00:00,Litoral De Pecem,53.6,31.2,-41.8
2001-06-01 12:00:00+00:00,Litoral Norte,37.3,33.0,-11.4
2001-06-01 12:00:00+00:00,Macico De Baturite,81.6,70.0,-14.2
2001-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,36.4,25.7
2001-07-01 12:00:00+00:00,Cariri,10.4,6.0,-41.8
2001-07-01 12:00:00+00:00,Ibiapaba,12.0,2.0,-83.4
2001-07-01 12:00:00+00:00,Jaguaribana,18.1,11.2,-38.3
2001-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,8.9,-73.0
2001-07-01 12:00:00+00:00,Litoral De Pecem,21.8,7.2,-66.9
2001-07-01 12:00:00+00:00,Litoral Norte,11.6,3.8,-67.6
2001-07-01 12:00:00+00:00,Macico De Baturite,33.9,15.3,-55.0
2001-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,6.5,-49.2
2001-08-01 12:00:00+00:00,Cariri,3.4,1.2,-65.5
2001-08-01 12:00:00+00:00,Ibiapaba,2.7,0.3,-87.6
2001-08-01 12:00:00+00:00,Jaguaribana,6.7,1.5,-76.9
2001-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,0.2,-97.8
2001-08-01 12:00:00+00:00,Litoral De Pecem,4.2,0.5,-87.3
2001-08-01 12:00:00+00:00,Litoral Norte,2.2,0.0,-99.5
2001-08-01 12:00:00+00:00,Macico De Baturite,12.9,0.8,-93.8
2001-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,1.8,-62.0
2001-09-01 12:00:00+00:00,Cariri,5.6,3.4,-39.1
2001-09-01 12:00:00+00:00,Ibiapaba,1.1,0.3,-69.3
2001-09-01 12:00:00+00:00,Jaguaribana,1.4,0.5,-63.5
2001-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,0.7,-88.7
2001-09-01 12:00:00+00:00,Litoral De Pecem,1.8,0.8,-52.7
2001-09-01 12:00:00+00:00,Litoral Norte,0.5,0.0,-100.0
2001-09-01 12:00:00+00:00,Macico De Baturite,4.5,0.9,-80.7
2001-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,1.4,-26.5
2001-10-01 12:00:00+00:00,Cariri,13.5,25.6,89.5
2001-10-01 12:00:00+00:00,Ibiapaba,3.0,0.0,-100.0
2001-10-01 12:00:00+00:00,Jaguaribana,2.6,0.9,-67.2
2001-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,1.8,-45.4
2001-10-01 12:00:00+00:00,Litoral De Pecem,1.4,0.6,-58.3
2001-10-01 12:00:00+00:00,Litoral Norte,0.7,0.0,-100.0
2001-10-01 12:00:00+00:00,Macico De Baturite,3.5,1.4,-61.1
2001-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,2.8,-23.9
2001-11-01 12:00:00+00:00,Cariri,19.5,8.2,-58.2
2001-11-01 12:00:00+00:00,Ibiapaba,6.8,2.7,-60.7
2001-11-01 12:00:00+00:00,Jaguaribana,3.2,2.6,-19.1
2001-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,3.6,-0.7
2001-11-01 12:00:00+00:00,Litoral De Pecem,2.0,0.9,-52.8
2001-11-01 12:00:00+00:00,Litoral Norte,1.4,0.0,-97.9
2001-11-01 12:00:00+00:00,Macico De Baturite,5.1,9.0,75.5
2001-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,1.8,-64.6
2001-12-01 12:00:00+00:00,Cariri,68.0,155.3,128.5
2001-12-01 12:00:00+00:00,Ibiapaba,34.2,4.7,-86.4
2001-12-01 12:00:00+00:00,Jaguaribana,21.4,14.7,-31.0
2001-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,13.1,-48.1
2001-12-01 12:00:00+00:00,Litoral De Pecem,18.2,11.2,-38.8
2001-12-01 12:00:00+00:00,Litoral Norte,20.5,2.2,-89.3
2001-12-01 12:00:00+00:00,Macico De Baturite,23.9,14.7,-38.5
2001-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,19.0,-40.9
2002-01-01 12:00:00+00:00,Cariri,147.7,278.2,88.3
2002-01-01 12:00:00+00:00,Ibiapaba,109.5,249.9,128.2
2002-01-01 12:00:00+00:00,Jaguaribana,84.7,225.9,166.7
2002-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,225.4,134.3
2002-01-01 12:00:00+00:00,Litoral De Pecem,87.5,255.0,191.5
2002-01-01 12:00:00+00:00,Litoral Norte,111.0,231.7,108.7
2002-01-01 12:00:00+00:00,Macico De Baturite,96.9,303.6,213.2
2002-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,242.6,176.9
2002-02-01 12:00:00+00:00,Cariri,157.7,82.3,-47.8
2002-02-01 12:00:00+00:00,Ibiapaba,136.6,32.6,-76.1
2002-02-01 12:00:00+00:00,Jaguaribana,105.7,57.8,-45.3
2002-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,44.8,-66.5
2002-02-01 12:00:00+00:00,Litoral De Pecem,122.9,49.5,-59.7
2002-02-01 12:00:00+00:00,Litoral Norte,152.4,54.7,-64.2
2002-02-01 12:00:00+00:00,Macico De Baturite,116.8,59.1,-49.4
2002-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,40.4,-58.6
2002-03-01 12:00:00+00:00,Cariri,216.3,205.2,-5.1
2002-03-01 12:00:00+00:00,Ibiapaba,230.5,211.0,-8.5
2002-03-01 12:00:00+00:00,Jaguaribana,189.5,187.1,-1.3
2002-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,261.0,4.1
2002-03-01 12:00:00+00:00,Litoral De Pecem,231.5,246.8,6.6
2002-03-01 12:00:00+00:00,Litoral Norte,264.2,218.9,-17.1
2002-03-01 12:00:00+00:00,Macico De Baturite,209.5,260.0,24.1
2002-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,144.0,-16.2
2002-04-01 12:00:00+00:00,Cariri,178.5,71.5,-60.0
2002-04-01 12:00:00+00:00,Ibiapaba,208.0,192.8,-7.3
2002-04-01 12:00:00+00:00,Jaguaribana,184.2,196.9,6.9
2002-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,402.4,52.8
2002-04-01 12:00:00+00:00,Litoral De Pecem,210.0,187.9,-10.5
2002-04-01 12:00:00+00:00,Litoral Norte,240.2,222.5,-7.4
2002-04-01 12:00:00+00:00,Macico De Baturite,222.5,280.9,26.3
2002-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,143.6,-9.0
2002-05-01 12:00:00+00:00,Cariri,64.1,57.6,-10.1
2002-05-01 12:00:00+00:00,Ibiapaba,97.0,80.9,-16.6
2002-05-01 12:00:00+00:00,Jaguaribana,100.6,136.8,36.0
2002-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,193.0,29.6
2002-05-01 12:00:00+00:00,Litoral De Pecem,112.0,100.0,-10.7
2002-05-01 12:00:00+00:00,Litoral Norte,121.5,112.3,-7.6
2002-05-01 12:00:00+00:00,Macico De Baturite,136.6,160.7,17.6
2002-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,65.0,-7.1
2002-06-01 12:00:00+00:00,Cariri,20.1,13.3,-33.9
2002-06-01 12:00:00+00:00,Ibiapaba,32.8,40.3,22.9
2002-06-01 12:00:00+00:00,Jaguaribana,43.2,49.7,14.9
2002-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,83.8,-5.8
2002-06-01 12:00:00+00:00,Litoral De Pecem,53.6,42.7,-20.3
2002-06-01 12:00:00+00:00,Litoral Norte,37.3,38.2,2.6
2002-06-01 12:00:00+00:00,Macico De Baturite,81.6,113.6,39.1
2002-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,25.9,-10.5
2002-07-01 12:00:00+00:00,Cariri,10.4,32.0,208.9
2002-07-01 12:00:00+00:00,Ibiapaba,12.0,5.5,-53.9
2002-07-01 12:00:00+00:00,Jaguaribana,18.1,9.7,-46.7
2002-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,52.2,57.8
2002-07-01 12:00:00+00:00,Litoral De Pecem,21.8,30.0,37.5
2002-07-01 12:00:00+00:00,Litoral Norte,11.6,19.1,64.4
2002-07-01 12:00:00+00:00,Macico De Baturite,33.9,34.0,0.3
2002-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,8.4,-35.0
2002-08-01 12:00:00+00:00,Cariri,3.4,0.4,-87.4
2002-08-01 12:00:00+00:00,Ibiapaba,2.7,0.0,-99.3
2002-08-01 12:00:00+00:00,Jaguaribana,6.7,0.2,-97.8
2002-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,1.2,-87.6
2002-08-01 12:00:00+00:00,Litoral De Pecem,4.2,0.8,-81.5
2002-08-01 12:00:00+00:00,Litoral Norte,2.2,0.3,-87.5
2002-08-01 12:00:00+00:00,Macico De Baturite,12.9,3.0,-77.1
